player hand total,player hand texture,dealer face up,player choice,expected value
11,hard,3,stand,-6.29
10,hard,3,stand,-6.25
10,hard,3,surrender,-12.5
10,hard,3,double,9.86
10,hard,3,hit,5.18
20,soft,3,surrender,-12.5
20,soft,3,stand,15.94
20,soft,3,hit,4.99
20,soft,3,double,10.22
19,soft,3,surrender,-12.5
19,soft,3,hit,3.35
19,soft,3,stand,10.2
19,soft,3,double,6.78
18,soft,3,surrender,-12.5
18,soft,3,double,4.75
18,soft,3,stand,3.6
18,soft,3,hit,2.73
17,soft,3,stand,-3.07
17,soft,3,hit,0.83
17,soft,3,surrender,-12.5
17,soft,3,double,1.76
16,soft,3,surrender,-12.5
16,soft,3,stand,-5.9
16,soft,3,double,-0.24
16,soft,3,hit,0.41
15,soft,3,surrender,-12.5
15,soft,3,double,-0.04
15,soft,3,hit,0.84
15,soft,3,stand,-6.12
14,soft,3,stand,-6.17
14,soft,3,double,0.17
14,soft,3,surrender,-12.5
14,soft,3,hit,1.26
13,soft,3,surrender,-12.5
13,soft,3,stand,-5.93
13,soft,3,double,0.89
13,soft,3,hit,1.97
12,soft,3,surrender,-12.5
12,soft,3,double,-0.28
12,soft,3,stand,-6.38
12,soft,3,hit,2.62
9,hard,3,double,3.06
9,hard,3,surrender,-12.5
9,hard,3,stand,-6.29
9,hard,3,hit,2.62
8,hard,3,surrender,-12.5
8,hard,3,double,-3.25
8,hard,3,stand,-5.88
8,hard,3,hit,0.07
7,hard,3,surrender,-12.5
7,hard,3,double,-9.11
7,hard,3,stand,-6.3
7,hard,3,hit,-1.37
6,hard,3,surrender,-12.5
6,hard,3,stand,-5.72
6,hard,3,hit,-2.3
6,hard,3,double,-12.3
5,hard,3,stand,-5.88
5,hard,3,surrender,-12.5
5,hard,3,double,-12.63
5,hard,3,hit,-2.38
4,hard,3,surrender,-12.5
4,hard,3,stand,-6.3
4,hard,3,hit,-2.13
