player hand total,player hand texture,dealer face up,player choice,expected value
12,soft,3,surrender,-12.5
9,hard,3,stand,-6.02
9,hard,3,hit,2.77
9,hard,3,double,3.04
9,hard,3,surrender,-12.5
8,hard,3,stand,-5.87
8,hard,3,hit,0.06
8,hard,3,double,-3.38
8,hard,3,surrender,-12.5
7,hard,3,stand,-5.95
7,hard,3,hit,-1.77
7,hard,3,double,-8.91
7,hard,3,surrender,-12.5
6,hard,3,stand,-6.11
6,hard,3,hit,-2.7
6,hard,3,double,-11.71
6,hard,3,surrender,-12.5
5,hard,3,stand,-6.03
5,hard,3,hit,-2.42
5,hard,3,double,-12.15
5,hard,3,surrender,-12.5
4,hard,3,stand,-6.37
4,hard,3,hit,-2.04
4,hard,3,double,-12.58
